  0.8802711  0.9170911  0.9544811  0.9923711  0.1030710  0.1069410    0  
  0.1108310  0.1147510  0.1186710  0.1226010  0.1265210  0.1304210    1  
  0.1343010  0.1381410  0.1419310  0.1456610  0.1493310  0.1529110    0      
  0.1564010  0.1598010  0.1630810  0.1662310  0.1692610  0.1721410    1      
  0.1748710  0.1774310  0.1798210  0.1820310  0.1840410  0.1858610    1  
  0.1874710  0.1888610  0.1900310  0.1909710  0.1916810  0.1921510    0  
  0.1923810  0.1923610  0.1921010  0.1915810  0.1908210  0.1898110    1  
  0.1885610  0.1870610  0.1853210  0.1833410  0.1811410  0.1787110    0  
  0.1760710  0.1732110  0.1701710  0.1669310  0.1635210  0.1599410    0  
  0.1562110  0.1523310  0.1483310  0.1442210  0.1400110  0.1357110    0  
  0.1313410  0.1269210  0.1224510  0.1179510  0.1134410  0.1089210    1  
  0.1044210  0.9994211  0.9550211  0.9110911  0.8677711  0.8251411    0      
  0.7833111  0.7423711  0.7023911  0.6634511  0.6256211  0.5889511    1      
  0.5534911  0.5192811  0.4863511  0.4547411  0.4244511  0.3955011    1  
  0.3678911  0.3416111  0.3166711  0.2930411  0.2707011  0.2496311    0  
  0.2298011  0.2111811  0.1937411  0.1774211  0.1621911  0.1480211    1  
  0.2727112  0.2991012  0.3276512  0.3584912  0.3917812  0.4276512    0  
  0.4662812  0.5078212  0.5524512  0.6003412  0.6516812  0.7066512    0  
  0.7654512  0.8282912  0.8953612  0.9668912  0.1043111  0.1124211    0  
  0.1210411  0.1302011  0.1399111  0.1502111  0.1611211  0.1726611    1  
  0.1848611  0.1977411  0.2113311  0.2256511  0.2407311  0.2565911    0      
  0.2732711  0.2907711  0.3091311  0.3283711  0.3485111  0.3695711    1      
  0.3915711  0.4145211  0.4384511  0.4633611  0.4892611  0.5161711    1  
  0.5440811  0.5730011  0.6029311  0.6338611  0.6657711  0.6986611    0  
  0.7324911  0.7672611  0.8029211  0.8394511  0.8768011  0.9149211    1  
  0.9537611  0.9932811  0.1033410  0.1074010  0.1115210  0.1156710    0  
  0.1198510  0.1240510  0.1282710  0.1324910  0.1367010  0.1409010    0  
  0.1450710  0.1492010  0.1532810  0.1573110  0.1612610  0.1651310    0  
  0.1689110  0.1725810  0.1761410  0.1795710  0.1828610  0.1860010    1  
  0.1889910  0.1918010  0.1944310  0.1968610  0.1991010  0.2011310    0      
  0.2029310  0.2045110  0.2058610  0.2069610  0.2078110  0.2084110    1      
  0.2087510  0.2088310  0.2086510  0.2081910  0.2074710  0.2064810    1  
  0.2052210  0.2037010  0.2019210  0.1998810  0.1975910  0.1950610    0  
  0.1922810  0.1892810  0.1860610  0.1826310  0.1790110  0.1752010    1  
  0.1712110  0.1670710  0.1627910  0.1583710  0.1538410  0.1492110    0  
  0.1444910  0.1397110  0.1348710  0.1299910  0.1251010  0.1201910    0  
  0.1152910  0.1104110  0.1055710  0.1007710  0.9603111  0.9136511    0  
  0.8678211  0.8229111  0.7790111  0.7362211  0.6946011  0.6542211    1  
  0.6151411  0.5774111  0.5410611  0.5061311  0.4726411  0.4406011    0      
  0.4100311  0.3809111  0.3532511  0.3270311  0.3022211  0.2788111    1      
  0.2567611  0.2360511  0.2166211  0.1984511  0.1814811  0.1656711    1  
  0.3054212  0.3348612  0.3666912  0.4010512  0.4381112  0.4780312    0  
  0.5209712  0.5671212  0.6166612  0.6697612  0.7266412  0.7874912    1  
  0.8525212  0.9219312  0.9959512  0.1074811  0.1158711  0.1247911    0  
  0.1342611  0.1443111  0.1549611  0.1662411  0.1781611  0.1907711    0  
  0.2040811  0.2181111  0.2329011  0.2484711  0.2648511  0.2820611    0  
  0.3001311  0.3190811  0.3389411  0.3597211  0.3814611  0.4041711    1  
  0.4278711  0.4525911  0.4783311  0.5051111  0.5329411  0.5618311    0      
  0.5917811  0.6228011  0.6548811  0.6880211  0.7222111  0.7574211    1      
  0.7936411  0.8308511  0.8690011  0.9080711  0.9480111  0.9887811    1  
  0.1030310  0.1072610  0.1115510  0.1158910  0.1202910  0.1247310    0  
  0.1292010  0.1337010  0.1382110  0.1427210  0.1472410  0.1517310    1  
  0.1562010  0.1606310  0.1650210  0.1693410  0.1735910  0.1777610    0  
  0.1818310  0.1857910  0.1896410  0.1933510  0.1969210  0.2003410    0  
  0.2035910  0.2066610  0.2095510  0.2122310  0.2147110  0.2169610    0  
  0.2189810  0.2207710  0.2223110  0.2235910  0.2246110  0.2253610    1  
  0.2258310  0.2260310  0.2259410  0.2255610  0.2249010  0.2239510    0      
  0.2227110  0.2211910  0.2193810  0.2172910  0.2149310  0.2123010    1      
  0.2094110  0.2062710  0.2028910  0.1992710  0.1954410  0.1914010    1  
  0.1871710  0.1827610  0.1781810  0.1734610  0.1686010  0.1636310    0  
  0.1585610  0.1534110  0.1481910  0.1429210  0.1376210  0.1323010    1  
  0.1269910  0.1216910  0.1164210  0.1111910  0.1060310  0.1009410    0  
  0.9592711  0.9101411  0.8620811  0.8151711  0.7695011  0.7251611    0  
  0.6822011  0.6406811  0.6006611  0.5621611  0.5252211  0.4898511    0  
  0.4560711  0.4238711  0.3932711  0.3642311  0.3367411  0.3107911    1  
  0.2863311  0.2633311  0.2417511  0.2215511  0.2026811  0.1850911    0      
  0.3414412  0.3742212  0.4096412  0.4478512  0.4890312  0.5333612    1      
  0.5810012  0.6321612  0.6870312  0.7458012  0.8086812  0.8758912    1  
  0.9476312  0.1024111  0.1105611  0.1192311  0.1284511  0.1382411    0  
  0.1486211  0.1596211  0.1712611  0.1835711  0.1965811  0.2103111    1  
  0.2247911  0.2400411  0.2560911  0.2729711  0.2907111  0.3093211    0  
  0.3288411  0.3492911  0.3706911  0.3930811  0.4164611  0.4408711    0  
  0.4663311  0.4928511  0.5204511  0.5491511  0.5789511  0.6098611    0  
  0.6419011  0.6750511  0.7093311  0.7447211  0.7812111  0.8187811    1  
  0.8574211  0.8971011  0.9377811  0.9794211  0.1022010  0.1065410    0      
  0.1109710  0.1154710  0.1200410  0.1246710  0.1293610  0.1340910    1      
  0.1388510  0.1436410  0.1484510  0.1532710  0.1580910  0.1628810    1  
  0.1676610  0.1724010  0.1770810  0.1817110  0.1862710  0.1907410    0  
  0.1951110  0.1993710  0.2035210  0.2075210  0.2113810  0.2150910    1  
  0.2186210  0.2219710  0.2251210  0.2280710  0.2308010  0.2332910    0  
  0.2355510  0.2375610  0.2393110  0.2408010  0.2420010  0.2429210    0  
  0.2435510  0.2438910  0.2439210  0.2436510  0.2430710  0.2421810    0  
  0.2409810  0.2394710  0.2376610  0.2355410  0.2331210  0.2304210    1  
  0.2274210  0.2241610  0.2206210  0.2168310  0.2128010  0.2085410    0      
  0.2040610  0.1993910  0.1945210  0.1894910  0.1843110  0.1789910    1      
  0.1735610  0.1680310  0.1624210  0.1567410  0.1510310  0.1452910    1  
  0.1395410  0.1338010  0.1280810  0.1224110  0.1168010  0.1112510    0  
  0.1058010  0.1004410  0.9518811  0.9006011  0.8506311  0.8020511    1  
  0.7549511  0.7093811  0.6654111  0.6230811  0.5824311  0.5434811    0  
  0.5062411  0.4707311  0.4369411  0.4048511  0.3744711  0.3457511    0  
  0.3186711  0.2931911  0.2692711  0.2468611  0.2259211  0.2063911    0  
  0.3810212  0.4174612  0.4567912  0.4992012  0.5448712  0.5939912    1  
  0.6467512  0.7033412  0.7639812  0.8288812  0.8982512  0.9723212    0      
  0.1051311  0.1135411  0.1224911  0.1320111  0.1421111  0.1528211    1      
  0.1641711  0.1761811  0.1888711  0.2022811  0.2164311  0.2313511    1  
  0.2470511  0.2635811  0.2809511  0.2991911  0.3183311  0.3384011    0  
  0.3594211  0.3814211  0.4044211  0.4284511  0.4535311  0.4796811    1  
  0.5069311  0.5352911  0.5647911  0.5954311  0.6272311  0.6602011    0  
  0.6943511  0.7296711  0.7661611  0.8038211  0.8426411  0.8826011    0  
  0.9236711  0.9658411  0.1009110  0.1053310  0.1098510  0.1144610    0  
  0.1191610  0.1239410  0.1287910  0.1337110  0.1386810  0.1437010    1  
  0.1487610  0.1538610  0.1589710  0.1640810  0.1692010  0.1743110    0      
  0.1793910  0.1844310  0.1894310  0.1943610  0.1992210  0.2040010    1      
  0.2086810  0.2132510  0.2177010  0.2220110  0.2261710  0.2301710    1  
  0.2339910  0.2376310  0.2410710  0.2442910  0.2472910  0.2500510    0  
  0.2525710  0.2548210  0.2568110  0.2585110  0.2599310  0.2610410    1  
  0.2618510  0.2623510  0.2625310  0.2623810  0.2619110  0.2611010    0  
  0.2599710  0.2585010  0.2567010  0.2545810  0.2521310  0.2493610    0  
  0.2462910  0.2429110  0.2392410  0.2353010  0.2310810  0.2266010    0  
  0.2218910  0.2169510  0.2118110  0.2064710  0.2009610  0.1952910    1  
  0.1895010  0.1835810  0.1775710  0.1714810  0.1653410  0.1591610    0      
  0.1529610  0.1467610  0.1405910  0.1344510  0.1283610  0.1223510    1      
  0.1164210  0.1105910  0.1048710  0.9927811  0.9382411  0.8851711    1  
  0.8336511  0.7837711  0.7355811  0.6891611  0.6445311  0.6017311    0  
  0.5607811  0.5216911  0.4844711  0.4491111  0.4155911  0.3838911    1  
  0.3539711  0.3258011  0.2993411  0.2745411  0.2513511  0.2297011    0  
  0.4244312  0.4648512  0.5084512  0.5554312  0.6059812  0.6603012    0  
  0.7185912  0.7810812  0.8479612  0.9194712  0.9958312  0.1077311    0  
  0.1164011  0.1256311  0.1354411  0.1458611  0.1569011  0.1685911    1  
  0.1809711  0.1940511  0.2078511  0.2224211  0.2377711  0.2539211    0      
  0.2709111  0.2887711  0.3075111  0.3271711  0.3477711  0.3693411    1      
  0.3919011  0.4154911  0.4401311  0.4658411  0.4926411  0.5205711    1  
  0.5496411  0.5798811  0.6112911  0.6439011  0.6777211  0.7127611    0  
  0.7490311  0.7865211  0.8252511  0.8651911  0.9063411  0.9486911    1  
  0.9922011  0.1036910  0.1082610  0.1129410  0.1177310  0.1226110    0  
  0.1275810  0.1326410  0.1377710  0.1429710  0.1482310  0.1535410    0  
  0.1589010  0.1642810  0.1696910  0.1751110  0.1805310  0.1859410    0  
  0.1913310  0.1966810  0.2019810  0.2072310  0.2124010  0.2174910    1  
  0.2224810  0.2273510  0.2321110  0.2367310  0.2412010  0.2455010    0      
  0.2496310  0.2535710  0.2573010  0.2608210  0.2641010  0.2671510    1      
  0.2699410  0.2724610  0.2747010  0.2766510  0.2782910  0.2796310    1  
  0.2806410  0.2813310  0.2816810  0.2816910  0.2813510  0.2806610    0  
  0.2796110  0.2782110  0.2764610  0.2743510  0.2719010  0.2691010    1  
  0.2659610  0.2625010  0.2587110  0.2546210  0.2502310  0.2455610    0  
  0.2406310  0.2354410  0.2300210  0.2243810  0.2185410  0.2125310    0  
  0.2063710  0.2000710  0.1936510  0.1871410  0.1805610  0.1739310    0  
  0.1672710  0.1606010  0.1539510  0.1473210  0.1407410  0.1342310    1  
  0.1278110  0.1214910  0.1152810  0.1092010  0.1032610  0.9747611    0      
  0.9185711  0.8641011  0.8114311  0.7606311  0.7117611  0.6648411    1      
  0.6199211  0.5770011  0.5361011  0.4972111  0.4603111  0.4253911    1  
  0.3924111  0.3613411  0.3321411  0.3047411  0.2791011  0.2551611    0  
  0.4719512  0.5166912  0.5649312  0.6168712  0.6727012  0.7326612    1  
  0.7969412  0.8657812  0.9393912  0.1018011  0.1101911  0.1191211    0  
  0.1286311  0.1387411  0.1494611  0.1608311  0.1728711  0.1856111    0  
  0.1990711  0.2132811  0.2282511  0.2440311  0.2606311  0.2780811    0  
  0.2964111  0.3156411  0.3358111  0.3569211  0.3790311  0.4021411    1  
  0.4262911  0.4515011  0.4778111  0.5052311  0.5337811  0.5635111    0      
  0.5944211  0.6265411  0.6598811  0.6944711  0.7303211  0.7674311    1      
  0.8058211  0.8454911  0.8864411  0.9286611  0.9721311  0.1016910    1  
  0.1062810  0.1109910  0.1158210  0.1207610  0.1258110  0.1309510    0  
  0.1361910  0.1415210  0.1469310  0.1524110  0.1579610  0.1635610    1  
  0.1692010  0.1748810  0.1805810  0.1863010  0.1920210  0.1977310    0  
  0.2034110  0.2090710  0.2146810  0.2202310  0.2257110  0.2311110    0  
  0.2364110  0.2416010  0.2466710  0.2516010  0.2563810  0.2610010    0  
  0.2654310  0.2696810  0.2737310  0.2775510  0.2811410  0.2844810    1  
  0.2875610  0.2903710  0.2928810  0.2951010  0.2970110  0.2985910    0      
  0.2998410  0.3007410  0.3012910  0.3014910  0.3013110  0.3007610    1      
  0.2998410  0.2985410  0.2968610  0.2948010  0.2923610  0.2895610    1  
  0.2863910  0.2828610  0.2789910  0.2747710  0.2702310  0.2653810    0  
  0.2602410  0.2548110  0.2491310  0.2432010  0.2370510  0.2307010    1  
  0.2241710  0.2174810  0.2106610  0.2037310  0.1967010  0.1896110    0  
  0.1824810  0.1753310  0.1681810  0.1610510  0.1539610  0.1469410    0  
  0.1400010  0.1331610  0.1264310  0.1198410  0.1133910  0.1071110    0  
  0.1009910  0.9506111  0.8931911  0.8377511  0.7843611  0.7330611    1  
  0.6838911  0.6368711  0.5920311  0.5493511  0.5088311  0.4704511    0      
  0.4341811  0.3999811  0.3678111  0.3376111  0.3093311  0.2829111    1      
  0.5238512  0.5732912  0.6265512  0.6838512  0.7454112  0.8114412    1  
  0.8821912  0.9578712  0.1038711  0.1125011  0.1216911  0.1314711    0  
  0.1418711  0.1529011  0.1646011  0.1769911  0.1900911  0.2039311    1  
  0.2185311  0.2339211  0.2501211  0.2671711  0.2850811  0.3038711    0  
  0.3235911  0.3442411  0.3658711  0.3884911  0.4121311  0.4368211    0  
  0.4625811  0.4894511  0.5174411  0.5465811  0.5769111  0.6084411    0  
  0.6412011  0.6752011  0.7104811  0.7470411  0.7849011  0.8240811    1  
  0.8645811  0.9064111  0.9495611  0.9940311  0.1039810  0.1086910    0      
  0.1135210  0.1184810  0.1235510  0.1287510  0.1340510  0.1394610    1      
  0.1449610  0.1505610  0.1562410  0.1620010  0.1678210  0.1737010    1  
  0.1796310  0.1855910  0.1915810  0.1975910  0.2036010  0.2096010    0  
  0.2155810  0.2215410  0.2274410  0.2333010  0.2390810  0.2447810    1  
  0.2503910  0.2558910  0.2612710  0.2665210  0.2716110  0.2765510    0  
  0.2813110  0.2858710  0.2902410  0.2943810  0.2982810  0.3019410    0  
  0.3053310  0.3084410  0.3112610  0.3137710  0.3159610  0.3178210    0  
  0.3193310  0.3204810  0.3212710  0.3216710  0.3217010  0.3213210    1  
  0.3205610  0.3193910  0.3178110  0.3158310  0.3134510  0.3106710    0      
  0.3075010  0.3039410  0.3000010  0.2956910  0.2910310  0.2860210    1      
  0.2806910  0.2750510  0.2691110  0.2629110  0.2564510  0.2497710    1  
  0.2428810  0.2358210  0.2285910  0.2212310  0.2137610  0.2062010    0  
  0.1985910  0.1909410  0.1832810  0.1756410  0.1680310  0.1604710    1  
  0.1530010  0.1456210  0.1383610  0.1312310  0.1242510  0.1174410    0  
  0.1108010  0.1043510  0.9810911  0.9207411  0.8625511  0.8065911    0  
  0.7529011  0.7015211  0.6524611  0.6057411  0.5613411  0.5192511    0  
  0.4794411  0.4418811  0.4065211  0.3733111  0.3421811  0.3130811    1  
  0.5804212  0.6349412  0.6936412  0.7567412  0.8244612  0.8970512    0      
  0.9747412  0.1057811  0.1146411  0.1240811  0.1341411  0.1448211    1      
  0.1561611  0.1681911  0.1809211  0.1943811  0.2086011  0.2235911    1  
  0.2393911  0.2560211  0.2735111  0.2918711  0.3111311  0.3313311    0  
  0.3524711  0.3745911  0.3977111  0.4218711  0.4470811  0.4733611    1  
  0.5007611  0.5292911  0.5589911  0.5898711  0.6219611  0.6552911    0  
  0.6898911  0.7257811  0.7629711  0.8014911  0.8413511  0.8825711    0  
  0.9251511  0.9691011  0.1014410  0.1061110  0.1109110  0.1158510    0  
  0.1209210  0.1261210  0.1314410  0.1368810  0.1424310  0.1480910    1  
  0.1538610  0.1597210  0.1656610  0.1716810  0.1777810  0.1839310    0      
  0.1901310  0.1963710  0.2026410  0.2089210  0.2152110  0.2215010    1      
  0.2277710  0.2340110  0.2402010  0.2463510  0.2524310  0.2584310    1  
  0.2643410  0.2701410  0.2758310  0.2813910  0.2868010  0.2920610    0  
  0.2971410  0.3020310  0.3067210  0.3111910  0.3154310  0.3194110    1  
  0.3231310  0.3265710  0.3297110  0.3325410  0.3350410  0.3372010    0  
  0.3390110  0.3404410  0.3414910  0.3421510  0.3424010  0.3422410    0  
  0.3416610  0.3406610  0.3392310  0.3373710  0.3350810  0.3323610    0  
  0.3292210  0.3256610  0.3216910  0.3173110  0.3125510  0.3074210    1  
  0.3019210  0.2960910  0.2899310  0.2834610  0.2767210  0.2697210    0      
  0.2624910  0.2550410  0.2474210  0.2396310  0.2317210  0.2237010    1      
  0.2156010  0.2074510  0.1992710  0.1911010  0.1829510  0.1748510    1  
  0.1668210  0.1588810  0.1510610  0.1433710  0.1358410  0.1284710    0  
  0.1212910  0.1143110  0.1075310  0.1009810  0.9465411  0.8856411    1  
  0.8271611  0.7711411  0.7176111  0.6665711  0.6180311  0.5719711    0  
  0.5283811  0.4872211  0.4484411  0.4119811  0.3778011  0.3458211    0  
  0.6419412  0.7019612  0.7665212  0.8358612  0.9102312  0.9898612    0  
  0.1075011  0.1165911  0.1262811  0.1366011  0.1475711  0.1592211    1  
  0.1715611  0.1846311  0.1984511  0.2130511  0.2284411  0.2446511    0      
  0.2617111  0.2796311  0.2984411  0.3181711  0.3388411  0.3604711    1      
  0.3830811  0.4067011  0.4313511  0.4570611  0.4838611  0.5117611    1  
  0.5408111  0.5710111  0.6024011  0.6350111  0.6688711  0.7039911    0  
  0.7404111  0.7781511  0.8172311  0.8576811  0.8995011  0.9427211    1  
  0.9873511  0.1033410  0.1080810  0.1129710  0.1179910  0.1231510    0  
  0.1284510  0.1338810  0.1394410  0.1451210  0.1509110  0.1568210    0  
  0.1628410  0.1689510  0.1751510  0.1814310  0.1877810  0.1941910    0  
  0.2006510  0.2071510  0.2136810  0.2202410  0.2267910  0.2333510    1  
  0.2398910  0.2464010  0.2528810  0.2593010  0.2656610  0.2719510    0      
  0.2781510  0.2842610  0.2902510  0.2961110  0.3018410  0.3074110    1      
  0.3128110  0.3180310  0.3230610  0.3278610  0.3324410  0.3367710    1  
  0.3408410  0.3446310  0.3481110  0.3512810  0.3541210  0.3566110    0  
  0.3587410  0.3604910  0.3618410  0.3627810  0.3633110  0.3634010    1  
  0.3630510  0.3622610  0.3610110  0.3593110  0.3571510  0.3545310    0  
  0.3514610  0.3479310  0.3439710  0.3395610  0.3347410  0.3295110    0  
  0.3238810  0.3178810  0.3115210  0.3048210  0.2978110  0.2905110    0  
  0.2829410  0.2751410  0.2671210  0.2589210  0.2505610  0.2420810    1  
  0.2334910  0.2248410  0.2161410  0.2074310  0.1987310  0.1900710    0      
  0.1814710  0.1729610  0.1645610  0.1563010  0.1481810  0.1402410    1      
  0.1324910  0.1249410  0.1176110  0.1105110  0.1036510  0.9704211    1  
  0.9068811  0.8459411  0.7876511  0.7320311  0.6790811  0.6288011    0  
  0.5811711  0.5361611  0.4937111  0.4537911  0.4163211  0.3812411    1  
  0.7087312  0.7746612  0.8455412  0.9215912  0.1003111  0.1090311    0  
  0.1183411  0.1282711  0.1388511  0.1501011  0.1620411  0.1747111    0  
  0.1881111  0.2022911  0.2172611  0.2330411  0.2496611  0.2671511    0  
  0.2855111  0.3047811  0.3249711  0.3461111  0.3682111  0.3913111    1  
  0.4154211  0.4405711  0.4667711  0.4940611  0.5224611  0.5519811    0      
  0.5826711  0.6145411  0.6476311  0.6819511  0.7175511  0.7544411    1      
  0.7926511  0.8322111  0.8731411  0.9154711  0.9592111  0.1004410    1  
  0.1051010  0.1099110  0.1148610  0.1199510  0.1251910  0.1305710    0  
  0.1360910  0.1417410  0.1475310  0.1534410  0.1594710  0.1656210    1  
  0.1718710  0.1782210  0.1846610  0.1911810  0.1977810  0.2044310    0  
  0.2111410  0.2178910  0.2246710  0.2314710  0.2382810  0.2450910    0  
  0.2518810  0.2586510  0.2653910  0.2720710  0.2787010  0.2852610    0  
  0.2917410  0.2981310  0.3044110  0.3105710  0.3166010  0.3224910    1  
  0.3282110  0.3337610  0.3391210  0.3442810  0.3492110  0.3538910    0      
  0.3583210  0.3624710  0.3663210  0.3698610  0.3730710  0.3759210    1      
  0.3784010  0.3804910  0.3821810  0.3834510  0.3842910  0.3846710    1  
  0.3846010  0.3840610  0.3830410  0.3815410  0.3795510  0.3770810    0  
  0.3741210  0.3706710  0.3667510  0.3623610  0.3575110  0.3522110    1  
  0.3464910  0.3403510  0.3338210  0.3269210  0.3196610  0.3120810    0  
  0.3042110  0.2960610  0.2876610  0.2790610  0.2702710  0.2613310    0  
  0.2522610  0.2431010  0.2338810  0.2246210  0.2153710  0.2061310    0  
  0.1969610  0.1878610  0.1788710  0.1700010  0.1612910  0.1527510    1  
  0.1444110  0.1362710  0.1283610  0.1206910  0.1132710  0.1061110    0      
  0.9922111  0.9260911  0.8627711  0.8022911  0.7446711  0.6899011    1      
  0.6379811  0.5888611  0.5425111  0.4988811  0.4579011  0.4195011    1  
  0.7810612  0.8533612  0.9310112  0.1014311  0.1103411  0.1198611    0  
  0.1300311  0.1408611  0.1523811  0.1646211  0.1775911  0.1913311    1  
  0.2058611  0.2212011  0.2373811  0.2544111  0.2723111  0.2911111    0  
  0.3108311  0.3314911  0.3531011  0.3756911  0.3992811  0.4238711    0  
  0.4495111  0.4762011  0.5039711  0.5328411  0.5628411  0.5939811    0  
  0.6263111  0.6598311  0.6945811  0.7306011  0.7679011  0.8065111    1  
  0.8464811  0.8878111  0.9305511  0.9747111  0.1020310  0.1067410    0      
  0.1115910  0.1165910  0.1217410  0.1270410  0.1324910  0.1380710    1      
  0.1438110  0.1496810  0.1556810  0.1618110  0.1680710  0.1744410    1  
  0.1809110  0.1874910  0.1941610  0.2009110  0.2077410  0.2146210    0  
  0.2215610  0.2285410  0.2355510  0.2425810  0.2496210  0.2566510    1  
  0.2636810  0.2706810  0.2776510  0.2845810  0.2914610  0.2982710    0  
  0.3050110  0.3116610  0.3182210  0.3246710  0.3309910  0.3371810    0  
  0.3432210  0.3491010  0.3548010  0.3603010  0.3655810  0.3706410    0  
  0.3754410  0.3799710  0.3842110  0.3881410  0.3917410  0.3949810    1  
  0.3978510  0.4003310  0.4023910  0.4040310  0.4052110  0.4059310    0      
  0.4061810  0.4059410  0.4051910  0.4039410  0.4021710  0.3998910    1      
  0.3970810  0.3937710  0.3899410  0.3856010  0.3807710  0.3754510    1  
  0.3696710  0.3634310  0.3567710  0.3496910  0.3422210  0.3343910    0  
  0.3262310  0.3177610  0.3090110  0.3000110  0.2908010  0.2814110    1  
  0.2718710  0.2622110  0.2524610  0.2426710  0.2328510  0.2230410    0  
  0.2132710  0.2035710  0.1939710  0.1844910  0.1751710  0.1660110    0  
  0.1570510  0.1483110  0.1397910  0.1315210  0.1235210  0.1157810    0  
  0.1083310  0.1011710  0.9431311  0.8775311  0.8149611  0.7554411    1  
  0.6989511  0.6454711  0.5949711  0.5473811  0.5026611  0.4607211    0      
  0.8592412  0.9383712  0.1023311  0.1114211  0.1211511  0.1315411    1      
  0.1426111  0.1543911  0.1669111  0.1802011  0.1942611  0.2091411    1  
  0.2248511  0.2414111  0.2588511  0.2771811  0.2964211  0.3165911    0  
  0.3377111  0.3598011  0.3828711  0.4069411  0.4320311  0.4581511    1  
  0.4853311  0.5135811  0.5429211  0.5733711  0.6049611  0.6377111    0  
  0.6716511  0.7068011  0.7431911  0.7808511  0.8198111  0.8601111    0  
  0.9017711  0.9448311  0.9893011  0.1035210  0.1082610  0.1131510    0  
  0.1181910  0.1233810  0.1287210  0.1342110  0.1398610  0.1456510    1  
  0.1515810  0.1576610  0.1638710  0.1702110  0.1766810  0.1832610    0      
  0.1899510  0.1967410  0.2036210  0.2105910  0.2176210  0.2247210    1      
  0.2318610  0.2390510  0.2462610  0.2534910  0.2607410  0.2679810    1  
  0.2752110  0.2824310  0.2896110  0.2967510  0.3038510  0.3108910    0  
  0.3178710  0.3247610  0.3315810  0.3382910  0.3448910  0.3513810    1  
  0.3577210  0.3639210  0.3699510  0.3758010  0.3814510  0.3868710    0  
  0.3920610  0.3969910  0.4016410  0.4059810  0.4099910  0.4136610    0  
  0.4169510  0.4198410  0.4223210  0.4243610  0.4259410  0.4270510    0  
  0.4276610  0.4277610  0.4273410  0.4263810  0.4248910  0.4228410    1  
  0.4202510  0.4171110  0.4134210  0.4091810  0.4044210  0.3991310    0      
  0.3933310  0.3870410  0.3802710  0.3730610  0.3654110  0.3573710    1      
  0.3489510  0.3401810  0.3311010  0.3217410  0.3121210  0.3023010    1  
  0.2922910  0.2821410  0.2718810  0.2615410  0.2511610  0.2407710    0  
  0.2304010  0.2201010  0.2098810  0.1997710  0.1898210  0.1800310    1  
  0.1704310  0.1610510  0.1519110  0.1430210  0.1344110  0.1260710    0  
  0.1180410  0.1103110  0.1028910  0.9578811  0.8901011  0.8255511    0  
  0.7642411  0.7061511  0.6512311  0.5994511  0.5507411  0.5050311    0  
